"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"XANDAR: An X-by-Construction Framework for Safety, Security, and Real-Time Behavior of Embedded Software Systems","T. Dörr; F. Schade; J. Becker; G. Keramidas; N. Petrellis; V. Kelefouras; M. Mavropoulos; K. Antonopoulos; C. P. Antonopoulos; N. Voros; A. Ahlbrecht; W. Zaeske; V. Janson; P. Nöldeke; U. Durak; C. Panagiotou; D. Karadimas; N. Adler; C. Reichmann; A. Sailer; R. Weber; T. Wilhelm; W. Gabler; K. Weiden; X. A. Recasens; S. Sezer; F. Siddiqui; R. Khan; K. McLaughlin; S. Y. Tasdemir; B. Sonigara; H. Hui; E. S. Viguer; A. A. Suarez; V. N. Gallego; M. M. Alcobendas; M. M. Tello","Karlsruhe Institute of Technology, Germany; Karlsruhe Institute of Technology, Germany; Karlsruhe Institute of Technology, Germany; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; University of Peloponnese, Greece; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; German Aerospace Center (DLR), Institute of Flight Systems, Germany; AVN Innovative Technology Solutions Limited, Cyprus; AVN Innovative Technology Solutions Limited, Cyprus; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Vector Informatik GmbH, Germany; Bayerische Motoren Werke Aktiengesellschaft, Germany; Bayerische Motoren Werke Aktiengesellschaft, Germany; Bayerische Motoren Werke Aktiengesellschaft, Germany; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Queen's University, Belfast, UK; Fent Innovative Software Solutions, SL, Spain; Fent Innovative Software Solutions, SL, Spain; Fent Innovative Software Solutions, SL, Spain; Fent Innovative Software Solutions, SL, Spain; Fent Innovative Software Solutions, SL, Spain","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","10 Jun 2024","2024","","","1","6","The safe and secure implementation of increasingly complex features is a major challenge in the development of autonomous and distributed embedded systems. Automated design-time procedures that guarantee the fulfillment of critical system properties are a promising approach to tackle this challenge. In the European project XANDAR, which took place from 2021 to 2023, eight partners developed an X-by-Construction (XbC) design framework to support developers in the creation of embedded software systems with certain safety, security, and real-time properties. The design framework combines a model-based toolchain with a hypervisor-based runtime architecture. It targets modern high-performance hardware, facilitates the integration of machine learning applications, and employs a library of trusted safety and security patterns to reduce the implementation and verification effort. This paper describes the concepts developed during the project, the prototypical implementation of the design framework, and its application in both an automotive and an avionics use case.","1558-1101","978-3-9819263-8-5","10.23919/DATE58400.2024.10546852","European Union(grant numbers:957210); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10546852","X-by-Construction;model-based development;real-time systems;safety-critical systems;hypervisors","Technical requirements;Embedded systems;Runtime;Software architecture;Software algorithms;Real-time systems;Hardware","","1","","23","","10 Jun 2024","","","IEEE","IEEE Conferences"
"Towards Self-Configuring Plug & Produce Robot Systems Based on Ontologies","C. Eymüller; J. Hanke; A. Poeppel; W. Reif","Institute for Software and Systems Engineering, University of Augsburg, Augsburg, Germany; Institute for Software and Systems Engineering, University of Augsburg, Augsburg, Germany; Institute for Software and Systems Engineering, University of Augsburg, Augsburg, Germany; Institute for Software and Systems Engineering, University of Augsburg, Augsburg, Germany","2023 9th International Conference on Automation, Robotics and Applications (ICARA)","23 May 2023","2023","","","23","27","The industry is undergoing a disruptive shift from mass production to individually manufactured one-offs. To achieve this transformation, the production facilities must also be flexible and able to configure themselves according to requirements. Often it is not enough to reconfigure the software, but the hardware must also be adapted accordingly. Such customizable hardware and software systems are called Plug & Produce systems. For such Plug & Produce robot systems, we have developed an automatic configuration generation for hardware configurations based on capability/skill descriptions of individual hardware components. The configuration creation is done with the help of an ontology, in which information about modular hardware components, their capabilities, and the interrelationships of their interfaces (geometric, electrical, and data) is stored.","2767-7745","978-1-6654-8921-8","10.1109/ICARA56516.2023.10126075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10126075","Plug & Produce;Ontologies;Self-Configuring Robots;Skills;CPPS","Industries;Mass production;Automation;Ontologies;Software systems;Hardware;Production facilities","","1","","17","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Research on Optimization of Architectural Heritage Based on Artificial Intelligence","A. Miao; Y. Yang","Faculty of Architecture and City Planning, Kunming University of Science and Technology, Kunming, China; Faculty of Architecture and City Planning, Kunming University of Science and Technology, Kunming, China",2024 2nd International Conference on Artificial Intelligence and Automation Control (AIAC),"27 Feb 2025","2024","","","119","123","Modern and contemporary architectural heritage possesses unique architectural value, yet often suffers from poor thermal comfort and high energy consumption. Their preservation and reuse require a synergistic optimization of value preservation with other environmental, social, and economic performance aspects. The multi-objective optimization renovation decision-making system for modern heritage buildings, based on intelligent algorithms, distinguishes itself from previous experience-based approaches to building heritage reuse by conducting targeted quantitative analysis of the object to be renovated. This system clearly defines the goals and analyzes the benefits of renovation measures on those goals, ensuring that renovations are conducted within the framework of policies and protection regulations while anticipating their benefits. Incorporating multi-objective optimization algorithms into the multi-objective optimization renovation decision-making system for modern heritage building reuse holds significant importance. This approach adopts a “from engineering to theory and back to engineering” methodology, where targeted analysis of the heritage building is conducted, followed by selection of appropriate renovation points and critical thermal parameters. Utilizing intelligent algorithms, optimization is performed to select parameters that meet the defined objectives, and specific renovation measures are determined based on these parameter selections.","","979-8-3315-2914-7","10.1109/AIAC63745.2024.10899635","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899635","Renovation of modern and contemporary architectural heritage;Building performance optimization;Multi objective optimization;GA-RBF coupling algorithm","Visualization;Statistical analysis;Decision making;Buildings;Thermal engineering;Thermal conductivity;Thermal analysis;Artificial intelligence;Optimization;Sorting","","","","11","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"Architecting E-Coaching Systems: A First Step for Dealing with Their Intrinsic Design Complexity","S. F. Ochoa; F. J. Gutierrez",University of Chile; University of Chile,Computer,"20 Mar 2018","2018","51","3","16","23","E-coaching systems are a highly valuable asset for promoting healthier lifestyles. However, the design of these systems is intrinsically complex. This article proposes a loosely coupled architecture to support the modeling of e-coaching solutions, reducing design complexity and enhancing the flexibility required for the e-coaching process.","1558-0814","","10.1109/MC.2018.1731079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8320209","e-coaching systems;architectural model;design complexity;behavior change;healthcare;e-coaching for health","Monitoring;Complexity theory;Context modeling;Computer architecture;System analysis and design;Sensors","","18","","20","IEEE","20 Mar 2018","","","IEEE","IEEE Magazines"
"Toward cache based decision making embedded control systems","D. Swierczynska; T. Stach; M. Pelc","Faculty of Electrical Engineering, Opole University of Technology, Opole, Poland; Faculty of Electrical Engineering, Opole University of Technology, Opole, Poland; Computer and Information Systems Department, University of Greenwich, London, UK",2017 22nd International Conference on Methods and Models in Automation and Robotics (MMAR),"21 Sep 2017","2017","","","999","1004","The increased interest in autonomic system requires that control algorithms must facilitate implementation of some kind of decision-making process. Such a process may be to a different extent supported by a human operator who will analyse the system behaviour and, if needed, will make amendments to a control strategy. However, a human operator can only process a limited amount of information at a time. Hence, one can see an increasing interest in various kind of self-learning technologies that would support an increased autonomy of control systems so that the major part of the control, including adjustments to the control strategy, was fully automated. Typically, the deployment platform that is responsible for processing the information about a controlled system and provide control decisions are various kinds of embedded systems. These systems are known of increasing processing power yet the resource constraints are still a problem, especially when it comes to processing huge amounts of environmental information in real time. Implementing self-learning capability apart from an up-datable knowledge base will also a decision(s) cache that would allow to provide some remembered decisions rather than evaluate them from the very beginning. The aim of this paper is to analyse impact of a database system on the performance of the embedded control system through running sets of benchmarks involving various database systems.","","978-1-5386-2402-9","10.1109/MMAR.2017.8046966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8046966","DBMS benchmarking;policy-based systems;expert systems","Benchmark testing;Decision making;Control systems;Real-time systems;Database systems;Random access memory;Algorithm design and analysis","","1","","21","IEEE","21 Sep 2017","","","IEEE","IEEE Conferences"
"Automated Planning for Self-Adaptive Systems","R. Gil","INESC-ID, Universidade de Lisboa richard",2015 IEEE/ACM 37th IEEE International Conference on Software Engineering,"17 Aug 2015","2015","2","","839","842","Self-adaptation has been proposed as a viable solution to alleviate the management burden that is induced by the dynamic nature and increasing complexity of computer systems. In this context, architectural-based self-adaptation has emerged as one of the most promising approaches to automatically manage such systems, resorting to a control loop that includes monitoring, analyzing, planning, and executing adequate actions. This work addresses the challenges of adaptation planning -the decision-making process for selecting an appropriate course of action- with a focus on the problem of provisioning automated mechanisms for assembling adaptation plans, as a means to enhance adaptive capabilities under uncertainty. To this purpose, adaptations are modeled in a hierarchical manner, defining primitive actions, guarded actions, and deliberate plans, which may guide the system towards a desired state.","1558-1225","978-1-4799-1934-5","10.1109/ICSE.2015.273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203094","automated planning;PDDL;self-adaptive;self-management;planning","Planning;Adaptation models;Measurement;Uncertainty;Software;Adaptive systems;Medical services","","1","","26","IEEE","17 Aug 2015","","","IEEE","IEEE Conferences"
"""Know thyselves"" - Computational Self-Reflection in Collective Technical Systems","J. Haehner; S. v. Mammen; S. Timpf; S. Tomforde; B. Sick; K. Geihs; T. Goeble; G. Hornung; G. Stumme",NA; NA; NA; NA; NA; NA; NA; NA; NA,ARCS 2016; 29th International Conference on Architecture of Computing Systems,"27 Jun 2016","2016","","","1","8","The domain of self-adaptive and self-organising systems has faced noticeable attention within the last decade, since it investigates solutions to tackle complexity challenges arising from the increasingly coupled and dynamic character of emerging technical systems. The resulting solutions react to changing conditions and self-optimise their decisions over time. In this article, we outline that future intelligent technical systems will have to act as a collective, and this collective has to be equipped with novel techniques for decision strategies. Thereby, we have to go far beyond the existing reactive approaches in terms of proactive modelling of knowledge and goals, a continuous evaluation of goal achievement, and a dynamic goal adaptation process - to which we will refer to as ""collective selfreflection"". We provide a definition of this term, an architectural blueprint, and a draft of a research agenda towards collective self-reflection. We introduce an application scenario called ""swarm fleet infrastructure"" to motivate the need of such techniques.","","978-3-8007-4157-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7499243","","","","","","","","27 Jun 2016","","","VDE","VDE Conferences"
"ISO/IEC/IEEE Approved Draft Systems and software engineering -- System life cycle processes","",,ISO/IEC/IEEE P15288-FDIS-1412,"2 Apr 2015","2015","","","1","122","This International Standard establishes a common process framework for describing the lifecycle of man-made systems. It defines a set of processes and associated terminology for the full life cycle, including conception, development, production, utilization, support and retirement. This standard also supports the definition, control, assessment, and improvement of these processes. These processes can be applied concurrently, iteratively, and recursively to a system and its elements throughout the life cycle of a system.","","978-0-7381-9478-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7073543","acquisition;agreement;architectural design;assessment;audit;configuration management;decision management;development;disposal;enabling system;implementation;information management;infrastructure;integration;life cycle;life cycle model;life cycle stages;maintenance;measurement;operation;planning;process;process improvement;process reference model;process tailoring;processview;product;project portfolio;quality management;requirements;retirement;risk management;service;stages;stakeholder requirements;supply;system;system structure;system-of-interest;tailoring;transition;validation;verification","IEEE Standards;IEC Standards;ISO Standards;Software engineering;Software architecture;Product life cycle management","","","","","","2 Apr 2015","","","IEEE","IEEE Standards"
"AWaRE - Towards Distributed Self-Management for Resilient Cyber Systems","M. Baruwal Chhetri; A. Uzunov; Q. B. Vo; R. Kowalczyk; M. Docking; H. Luong; I. Rajapakse; S. Nepal","Faculty of Science Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Defence Science and Technology Group, Edinburgh, SA, Australia; Faculty of Science Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Faculty of Science Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Defence Science and Technology Group, Edinburgh, SA, Australia; Faculty of Science Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Faculty of Science Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Data61, Marsfield, NSW, Australia",2018 23rd International Conference on Engineering of Complex Computer Systems (ICECCS),"30 Dec 2018","2018","","","185","188","Resilience is an important property of distributed cyber defence systems operating in complex, adversarial environments. While resilience can be realized through self-management, implementing distributed self-management poses several significant challenges. In this paper, we identify some of these challenges and present our initial work on an approach for cyber resilience called AWaRE. The novelty of AWaRE lies in the use of a conceptual, state-space-based design and reconstitution framework, combined with run-time models and distributed constraint satisfaction/optimization techniques for decision-making and coordination of system re-configurations. The run-time models are generated via an expressive domain-specific language enabling component, constraint and agent modeling as well as constraint problem decomposition and architectural self-organization. We realize AWaRE via a concrete software framework, focusing specifically on autonomic self-* properties pertaining to distributed system configuration, deployment and reliable operation. We demonstrate the value of AWaRE in the context of a simple, cloud-based enterprise scenario.","","978-1-5386-9341-4","10.1109/ICECCS2018.2018.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8595073","Cyber Resilience;Self-management;Distributed Constraint Satisfaction/Optimization;Autonomous Agents","DSL;Decision making;Resilience;Computer architecture;Prototypes;Australia;Software","","8","","17","IEEE","30 Dec 2018","","","IEEE","IEEE Conferences"
"A coevolutionary framework of business-IT alignment via the lens of enterprise architecture","L. Menglong; Y. Shuanghui; Z. Mengmeng; C. Tao; C. Honghui; Z. Xiaoxue","Science and Technology on Information Systems Engineering Laboratory, National University of Defense Technology, Changsha, China; National Key Laboratory for Complex System Simulation, Academy of Military Sciences, Beijing, China; Science and Technology on Information Systems Engineering Laboratory, National University of Defense Technology, Changsha, China; Science and Technology on Information Systems Engineering Laboratory, National University of Defense Technology, Changsha, China; Science and Technology on Information Systems Engineering Laboratory, National University of Defense Technology, Changsha, China; Science and Technology on Information Systems Engineering Laboratory, National University of Defense Technology, Changsha, China",Journal of Systems Engineering and Electronics,"3 Nov 2020","2020","31","5","983","995","Due to the turbulent external business environment, the complexity of internal relations of the organization and the emergence of subversive IT roles, the business-IT alignment (BITA) has become increasingly difficult. The unsuccessful realization of BITA will lead to the waste of organizational resources, the reduction of return on investment and eventually the loss of competitive advantage. In recent years, coevolution has received widespread attention due to its ability to describe the dynamic relationship between IT and business. Multiple principles such as quickening learning action loops and adopt suitable organizing principles for achieving business and IT coevolution (BITC) are obtained. However, the continuous BITC is still hard to be achieved because of the lack of complete BITC management. This paper focuses on the management process of the BITC and how to perform it gradually. A coevolution framework combines the enterprise architecture (EA) approach with the coevolution analysis is proposed, which contains the design of EA, the sensing and governance of the misalignment and the procedure of the EA misalignment prevention. The steps for the governance and prevention of misalignment are discussed in particular. Through comparison with the principles, characteristics and methods of coevolution in the literature, the proposed framework is evaluated. The results show that the proposed framework is effective for BITC implementation.","1004-4132","","10.23919/JSEE.2020.000073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9247420","business-IT alignment (BITA);coevolution;misalignment governance;misalignment prevention;enterprise architecture","Business;Biological system modeling;Sensors;Complexity theory;Adaptive systems;Adaptation models;Process control","","5","","","","3 Nov 2020","","","BIAI","BIAI Journals"
"Architectural Solutions for Self-Adaptive Systems","L. Garces; S. Martinez-Fernandez; V. V. Graciano Neto; E. Y. Nakagawa","University of São Paulo; Universitat Politècnica de Catalunya; Federal University of Goias, Goiania, Brazil; University of São Paulo",Computer,"24 Nov 2020","2020","53","12","47","59","Increasingly adopted in critical application domains, selfadaptive systems (SaSs) present a particular ability to modify their behavior or configuration at runtime autonomously. The architectural decision-making activity in an SaS can be supported by reusing proven software structure configuration.","1558-0814","","10.1109/MC.2020.3017574","GENESIS Spanish project(grant numbers:TIN2016-79269-R); Conselho Nacional de Desenvolvimento Científico e Tecnológico(grant numbers:312634/2018-8); Fundação de Amparo à Pesquisa do Estado de São Paulo(grant numbers:2017/06195-9,2018/07437-9); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9269908","","Computer architecture;Adaptive systems;Monitoring;Service-oriented architecture;Runtime;Reflection","","3","","20","IEEE","24 Nov 2020","","","IEEE","IEEE Magazines"
"Verifiable Self-Aware Agent-Based Autonomous Systems","L. A. Dennis; M. Fisher","Department of Computer Science, University of Liverpool, Liverpool, U.K.; Department of Computer Science, University of Liverpool, Liverpool, U.K.",Proceedings of the IEEE,"18 Jun 2020","2020","108","7","1011","1026","In this article, we describe an approach to autonomous system construction that not only supports self-awareness but also formal verification. This is based on modular construction where the key autonomous decision making is captured within a symbolically described “agent.” So, this article leads us from traditional systems architectures, via agent-based computing, to explainability, reconfigurability, and verifiability, and on to applications in robotics, autonomous vehicles, and machine ethics. Fundamentally, we consider self-awareness from an agent-based perspective. Agents are an important abstraction capturing autonomy, and we are particularly concerned with intentional, or rational, agents that expose the “intentions” of the autonomous system. Beyond being a useful abstract concept, agents also provide a practical engineering approach for building the core software in autonomous systems such as robots and vehicles. In a modular autonomous system architecture, agents of this form capture important decision making elements. Furthermore, this ability to transparently capture such decision making processes, and especially being able to expose their intentions, within an agent allows us to apply strong (formal) agent verification techniques to these systems.","1558-2256","","10.1109/JPROC.2020.2991262","U.K. Royal Academy of Engineering and through the UKRI/EPSRC Projects (Verifiable Autonomy, FAIR-SPACE, ORCA, and RAIN)(grant numbers:EP/L024845,EP/R026092,EP/R026173,EP/R026084); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9094672","Autonomous agents;autonomous systems;formal verification;robot programming","Autonomous systems;Decision making;Drones;Testing;Autonomous automobiles;Safety;Robots;Programming","","33","","90","CCBY","18 May 2020","","","IEEE","IEEE Journals"
"The Special Case of Data Protection and Self-Adaptation","Z. Á. Mann; A. Metzger","Paluno - The Ruhr Institute for Software Technology, University of Duisburg-Essen, Essen, Germany; Paluno - The Ruhr Institute for Software Technology, University of Duisburg-Essen, Essen, Germany",2018 IEEE/ACM 13th International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS),"30 Dec 2018","2018","","","190","191","In this extended abstract, we consider one important aspect of security: the protection of sensitive data from unauthorized access. We argue that (i) self-adaptation may facilitate the efficient protection of sensitive data; (ii) data protection has peculiar properties that make its treatment different from other quality attributes; and (iii) data protection should be considered in combination with other quality attributes like performance and costs.","2157-2305","978-1-4503-5715-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8595397","self-adaptive systems;data protection;privacy;security","Data protection;Cloud computing;Servers;Software;Encryption","","","","12","","30 Dec 2018","","","IEEE","IEEE Conferences"
"Assessing the Security and Architectural Frameworks of Self-Driving Cars in Smart Cities","M. J. C. Samonte; L. M. D. Laqueo; R. K. L. Mampusti; K. D. H. Panganiban","School of Information Technology, Mapua Univerisity, Makati City, Philippines; School of Information Technology, Mapua University, Makati City, Philippines; School of Information Technology, Mapua University, Makati City, Philippines; School of Information Technology, Mapua University, Makati City, Philippines",2024 8th International Conference on Smart Grid and Smart Cities (ICSGSC),"31 Dec 2024","2024","","","374","381","This review aims at presenting a clear understanding of AVs in smart cities, more specifically in terms of technological development, inherent challenges, and social impacts. LiDAR sensors and the communication protocols essential for improving the navigation and safety of AVs in urban areas are explored. The review brings together recent studies and notes the resultant adversities of the AV sensor system with respect to the weather impact as well as the need to strengthen protection against cyber-crimes. Other key areas of concern include road traffic control, traffic flow reduction, energy conservation, and changes in the transport system usage within urban areas. In incorporating various aspects related to the AV integration, the review highlights the role of policy makers, researchers and industry players, and stresses the need for regulatory framework, societal acceptance, and design of interaction between human and computers as crucial in the development of AVs. AVs hold the potential of enabling smarter, safer, and sustainable cities worldwide in the future and the consequent growth of sensor technology and communication networks for AV technologies are prospective for urban mobility.","2768-0088","979-8-3503-7740-8","10.1109/ICSGSC62639.2024.10813654","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10813654","autonomous vehicles;cybersecurity risks;System Architecture;smart cities;AV integration","Protocols;Smart cities;Reviews;Sensor systems;Smart grids;Security;Protection;Intelligent sensors;Stress;Road traffic control","","","","32","IEEE","31 Dec 2024","","","IEEE","IEEE Conferences"
"Dynamic-SoS: An Approach for the Simulation of Systems-of-Systems Dynamic Architectures","W. Manzano; V. V. Graciano Neto; E. Y. Nakagawa","University of São Paulo, Av. Trabalhador Sancarlense, 400, 13566-590 São Carlos, Brazil; wallace.manzano@usp.br; NA; University of São Paulo, Av. Trabalhador Sancarlense, 400, 13566-590 São Carlos, Brazil",The Computer Journal,"23 Nov 2020","2020","63","1","709","731","Systems-of-Systems (SoS) combine heterogeneous, independent systems to offer complex functionalities for highly dynamic smart applications. Besides their dynamic architecture with continuous changes at runtime, SoS should be reliable and work without interrupting their operation and with no failures that could cause accidents or losses. SoS architectural design should facilitate the prediction of the impact of architectural changes and potential failures due to SoS behavior. However, existing approaches do not support such evaluation. Hence, these systems have been usually built without a proper evaluation of their architecture. This article presents Dynamic-SoS, an approach to predict/anticipate at design time the SoS architectural behavior at runtime to evaluate whether the SoS can sustain their operation. The main contributions of this approach comprise: (i) characterization of the dynamic architecture changes via a set of well-defined operators; (ii) a strategy to automatically include a reconfiguration controller for SoS simulation; and (iii) a means to evaluate architectural configurations that an SoS could assume at runtime, assessing their impact on the viability of the SoS operation. Results of our case study reveal Dynamic-SoS is a promising approach that could contribute to the quality of SoS by enabling prior assessment of its dynamic architecture.","1460-2067","","10.1093/comjnl/bxz028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9266975","dynamic architecture;system-of-systems;simulation","","","8","","","","23 Nov 2020","","","OUP","OUP Journals"
"Automotive Sensor Infrastructure - Challenges and Opportunities","S. P. Velusamy; M. Y. Ghannam; H. M. Kadry","Research and Advanced Engineering, Ford Motor Company, Dearborn, USA; Research and Advanced Engineering, Ford Motor Company, Dearborn, USA; Research and Advanced Engineering, Ford Motor Company, Dearborn, USA",2022 IEEE International Symposium on Circuits and Systems (ISCAS),"11 Nov 2022","2022","","","1018","1022","The vehicles of the future are turning out to be substantially complex with enhancements to Driver Assistance Technology (DAT), Autonomous Vehicles (AV), electrification of the powertrain, high-speed networking within vehicles, and connectivity to external infrastructure and other vehicles. These systems are built by a framework of sensors, actuators, and computer nodes. These intricate computer nodes need to move hundreds of gigabytes of data and consume high energy to process heavy data and respond in a fraction of seconds. The challenges and opportunities to improve vehicle sensing infrastructure are mostly encrusted in power management, data management, high-speed/high-bandwidth networking, and scalable electrical architecture. The complicated framework provides challenges in both hardware and software layers. This paper discusses the challenges associated with the areas above and parallelly discusses the solution areas where the industry is tackling the mentioned challenges.","2158-1525","978-1-6654-8485-5","10.1109/ISCAS48785.2022.9937749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9937749","Sensor Infrastructure;Driver Assistance Technology (DAT);Autonomous Vehicles;Electric Vehicles;Networking;Electrical/Electronic (E/E) Architecture","Wireless communication;Wireless sensor networks;Actuators;High-speed networks;Power system management;Computer architecture;Sensor systems","","2","","23","IEEE","11 Nov 2022","","","IEEE","IEEE Conferences"
"Architectural Innovations for AI Chips, Testing, and High Performance Computing","R. Kannan; M. Gulhane; K. Mirza; S. Maurya; S. Kumar; N. Rakesh","Department of CSE, Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International, (Deemed University), Pune Nagpur, India; Department of CSE, Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International, (Deemed University), Pune Nagpur, India; Department of Computer Science & Engineering, Graphic Era Hill University, Bhimtal Campus, India; Department of CSE, Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International, (Deemed University), Pune Nagpur, India; Department of CSE, Koneru Lakshmaiah Education Foundation, Vaddeswaram, A.P, India; Department of CSE, Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International, (Deemed University), Pune Nagpur, India","2024 IEEE 6th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)","11 Feb 2025","2024","","","365","369","Growth in the importance of artificial intelligence is coupled with AI-specialized chips and high-performance computing architectures, which pose challenges in testing and optimizing complex systems. The paper reviews the most recent architectural advancements in AI accelerators, testing techniques, and HPC systems. It will particularly point out research around AI processors in the design of GPU, ASIC, and FPGA and neuromorphic, design-for-test, built-in self-test, and online test techniques, trending HPC architectures, and considerations over performance, efficiency, and reliability. A proposed research direction is to leverage heterogeneous subsystem integration on-chip to harmonize the strengths of different computing paradigms. The paper focuses on new architectural designs for AI chips, with a special focus on the progress of neural network accelerators, memory hierarchies, and interconnect technologies. Such new innovations are going to improve the implementation of complex AI algorithms, with the effect of increased efficiency and decreased delay. The manuscript also discusses the integration of energy-efficient computing and heterogeneous integration as a remedy to the power-related problems emerging from the deployment of AI chips. The paper is focused on the progress of testing methodologies for AI chips. AI algorithms are complex and the application itself is very important; hence, a good testing framework is also a necessity. The paper discusses the use of fault injection, emulation, and simulation techniques for testing and verifying the AI-chip architectures to guarantee their reliability in practice. The paper conclusion will also hinge on how the AI chips will be integrated into the HPC systems. AI is going to increasingly intersect with the conventional high-performance computing tasks, thus placing great importance on the need for such integration.","","979-8-3315-0579-0","10.1109/ICCCMLA63077.2024.10871347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871347","AI Chips;ACAP;High Performance Computing;GPU;FPGA;SIMD;FDR","Technological innovation;Neuromorphics;High performance computing;AI accelerators;Computer architecture;Built-in self-test;Design for testability;System-on-chip;Artificial intelligence;Field programmable gate arrays","","","","28","IEEE","11 Feb 2025","","","IEEE","IEEE Conferences"
"Enhancing Self-Driving Capabilities: A Design Architecture Leveraging Sensor Systems and Cloud Computing","R. Xiao; Y. Jiang","College of Computer and Network Security (Oxford Brookes University) Chengdu University of Technology, Chengdu, China; College of Computer and Network Security (Oxford Brookes University) Chengdu University of Technology, Chengdu, China",2023 11th International Conference on Traffic and Logistic Engineering (ICTLE),"30 Apr 2024","2023","","","12","16","This paper endeavors to accomplish Level 4 and Level 5 self-driving by devising a design architecture for cloud-based self-driving vehicles. It incorporates a hybrid positioning navigation method [24, 25] and diverse sensing systems [9, 5, 7, 27] to capture precise environmental information, along with Inertial Measurement Unit (IMU) sensors and wheel odometry to complement other sensors and improve positioning accuracy and stability [26, 27, 25]. The architecture utilizes a combination of Vehicular Ad hoc Network (VANET), Internet of Vehicles (IoV), and in-vehicle millimeter wave systems for high-level information communication [9, 8]. To enable real-time monitoring, analysis, and application of vehicle data, the architecture leverages cloud computing, particularly the Amazon Web Services (AWS) platform [10, 11], and takes into account data security risks. The research in this paper is important for promoting the development of autonomous driving technology and provides valuable references for research and practical applications in related fields.","","979-8-3503-3964-2","10.1109/ICTLE59670.2023.10508884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10508884","Level 4 and Level 5 self-driving;Diverse sensing systems;Internet of Vehicles (IoV);Cloud computing","Cloud computing;Data security;Millimeter wave technology;Vehicular ad hoc networks;Collaboration;Computer architecture;Sensor systems","","1","","28","IEEE","30 Apr 2024","","","IEEE","IEEE Conferences"
