"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"L., Pang, Liemeng; H., Ishibuchi, Hisao","Pang, Liemeng (55931734000); Ishibuchi, Hisao (7005630377)","55931734000; 7005630377","Large Language Model-Based Benchmarking Experiment Settings for Evolutionary Multi-Objective Optimization","2025","","","","","","","0","0","10.1109/CEC65147.2025.11042953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010517758&doi=10.1109%2FCEC65147.2025.11042953&partnerID=40&md5=9c95c5a4af30d837de3ce1150dcd4a4f","When we manually design an evolutionary optimization algorithm, we implicitly or explicitly assume a set of target optimization problems. In the case of automated algorithm design, target optimization problems are usually explicitly shown. Recently, the use of large language models (LLMs) for the design of evolutionary multi-objective optimization (EMO) algorithms have been examined in some studies. In those studies, target multi-objective problems are not always explicitly shown. It is well known in the EMO community that the performance evaluation results of EMO algorithms depend on not only test problems but also many other factors such as performance indicators, reference point, termination condition, and population size. Thus, it is likely that the designed EMO algorithms by LLMs depends on those factors. In this paper, we try to examine the implicit assumption (i.e., implicit knowledge) about the performance comparison of EMO algorithms in LLMs. For this purpose, we ask LLMs to design a benchmarking experiment of EMO algorithms. Our experiments show that LLMs often suggest classical benchmark settings: Performance examination of NSGA-II, MOEA/D and NSGA-III on ZDT, DTLZ and WFG by HV and IGD under the standard parameter specifications. © 2025 Elsevier B.V., All rights reserved.","Benchmarking; Evolutionary Multi-objective Optimization; Large Language Models; Parameter Settings; Evolutionary Algorithms; Multiobjective Optimization; Population Statistics; Automated Algorithm Designs; Evolutionary Multiobjective Optimization; Evolutionary Optimization Algorithm; Language Model; Large Language Model; Model-based Opc; Optimization Algorithms; Optimization Problems; Parameter-setting; Target Optimization; Benchmarking","Evolutionary algorithms; Multiobjective optimization; Population statistics; Automated algorithm designs; Evolutionary multiobjective optimization; Evolutionary optimization algorithm; Language model; Large language model; Model-based OPC; Optimization algorithms; Optimization problems; Parameter-setting; Target optimization; Benchmarking","Conference paper","Final","","Scopus","2-s2.0-105010517758"
"W., Yi, Wenjie; T., Liu, Tingling; B., Niu, Ben","Yi, Wenjie (57190272285); Liu, Tingling (59902766800); Niu, Ben (8977798100)","57190272285; 59902766800; 8977798100","Review of Automated Design of Intelligent Optimization Algorithm; 智能优化算法自动设计综述","2025","Information and Control","54","2","","206","225","0","0","10.13976/j.cnki.xk.2024.1522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005419713&doi=10.13976%2Fj.cnki.xk.2024.1522&partnerID=40&md5=7af9ad6bd18110cc62ecc3541c735c40","Intelligent optimization algorithms have been successfully applied to solveing complex and challenging combinatorial optimization problems. However, these manually designed algorithms relying on multi-domain expertise are often abandoned after solving specific problem instances, resulting in a waste of computing resources. Therefore, automated algorithm design has gradually become a research hotspot in the field of intelligent optimization intelligent algorithms. We provide a systematic review of the automated design method of intelligent optimization algorithms. Firstly, we investigate the relevant literature publication of and keyword clustering to analyze the development trend and acquire three hot research topics by using bibliometrics: Algorithm configuration, algorithm selection, and algorithm composition. Secondly, we review the existing automated algorithm design methods and frameworks, summarizing their advantages and disadvantages and analyzing their applicability in different problem scenarios. Finally, we present future research directions for automated algorithm design. © 2025 Elsevier B.V., All rights reserved.","Automated Algorithm Composition; Automated Algorithm Configuration; Automated Algorithm Design; Automated Algorithm Selection; Intelligent Optimization Algorithm","","Review","Final","","Scopus","2-s2.0-105005419713"
"B., Zhang, Biao; Z., Wang, Zhixuan; L., Meng, Leilei; H., Sang, Hongyan; X., Jiang, Xuchu","Zhang, Biao (56303891700); Wang, Zhixuan (59862560300); Meng, Leilei (57192211382); Sang, Hongyan (35220409500); Jiang, Xuchu (56433857900)","56303891700; 59862560300; 57192211382; 35220409500; 56433857900","Multi-objective scheduling for surface mount technology workshop: automatic design of two-layer decomposition-based approach","2025","International Journal of Production Research","","","","","","0","0","10.1080/00207543.2025.2502106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004808694&doi=10.1080%2F00207543.2025.2502106&partnerID=40&md5=751433ba2740725a2f9748696bf122a7","In the realm of cellular manufacturing systems (CMS), the scenarios where cells are organised as flowlines have gained substantial practical prevalence. Our focus centres on the domain of the Surface Mount Technology (SMT) workshop, a classical CMS, where cells are harmoniously coordinated to handle intricate production tasks. Two cell-based objectives with a trade-off relationship, namely the number of enabled cells and the makespan among the enabled cells, are introduced. The resulting scheduling problem is referred to as multi-objective reconfigurable distributed flowshop group scheduling problem (MORDFGSP). To tackle this problem, a multi-objective mixed integer programming model is proposed as an analytical tool. Recognising the NP-hard nature of the problem, we develop a two-layer decomposition-based approach that integrates the decomposition-based constructive and improvement heuristics. These heuristics can be configured adopting optional operators for various algorithm components. Within the framework of the developed approach, the automated algorithm design (AAD) is employed to conceive an automated multi-objective algorithm (AMOA) with minimal manual intervention. In the experimental study, the effectiveness of various algorithm components within the approach is thoroughly verified. Furthermore, comparative analyses with alternative methodologies provide strong evidence of the significant superiority of the AMOA. © 2025 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Distributed Flowshop Scheduling; Group Scheduling; Heuristic; Multi-objective Optimisation; Cellular Manufacturing; Heuristic Algorithms; Integer Programming; Scheduling Algorithms; Automated Algorithm Designs; Cell-be; Cell/b.e; Cell/be; Distributed Flowshop Scheduling; Flow-shop Scheduling; Group Scheduling; Heuristic; Multi-objectives Optimization; Surface-mount Technologies; Surface Mount Technology","Cellular manufacturing; Heuristic algorithms; Integer programming; Scheduling algorithms; Automated algorithm designs; Cell-be; Cell/B.E; Cell/BE; Distributed flowshop scheduling; Flow-shop scheduling; Group scheduling; Heuristic; Multi-objectives optimization; Surface-mount technologies; Surface mount technology","Article","aip","","Scopus","2-s2.0-105004808694"
"Z., Ma, Zeyuan; H., Guo, Hongshu; Y., Gong, Yuejiao; J., Zhang, Jun; K.C., Tan, Kay Chen","Ma, Zeyuan (57225988026); Guo, Hongshu (57225993660); Gong, Yuejiao (35199869400); Zhang, Jun (57834086800); Tan, Kay Chen (59637281900)","57225988026; 57225993660; 35199869400; 57834086800; 59637281900","Toward Automated Algorithm Design: A Survey and Practical Guide to Meta-Black-Box-Optimization","2025","IEEE Transactions on Evolutionary Computation","","","","","","0","1","10.1109/TEVC.2025.3568053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004804516&doi=10.1109%2FTEVC.2025.3568053&partnerID=40&md5=6c2040ac20a5fe45a9e173f1c26bb72c","In this survey, we introduce Meta-Black-Box-Optimization (MetaBBO) as an emerging avenue within the Evolutionary Computation (EC) community, which incorporates Meta-learning approaches to assist automated algorithm design. Despite the success of MetaBBO, the current literature provides insufficient summaries of its key aspects and lacks practical guidance for implementation. To bridge this gap, we offer a comprehensive review of recent advances in MetaBBO, providing an in-depth examination of its key developments. We begin with a unified definition of the MetaBBO paradigm, followed by a systematic taxonomy of various algorithm design tasks, including algorithm selection, algorithm configuration, solution manipulation, and algorithm generation. Further, we conceptually summarize different learning methodologies behind current MetaBBO works, including reinforcement learning, supervised learning, neuroevolution, and in-context learning with Large Language Models. A comprehensive evaluation of the latest representative MetaBBO methods is then carried out, alongside an experimental analysis of their optimization performance, computational efficiency, and generalization ability. Based on the evaluation results, we meticulously identify a set of core designs that enhance the generalization and learning effectiveness of MetaBBO. Finally, we outline the vision for the field by providing insight into the latest trends and potential future directions. © 2025 Elsevier B.V., All rights reserved.","Black-box-optimization; Evolutionary Computation; Learning To Optimize; Meta-black-box-optimization","","Article","aip","","Scopus","2-s2.0-105004804516"
"Q., Zhao, Qi; B., Yan, Bai; T., Hu, Taiwei; X., Chen, Xianglong; J., Yang, Jian; S., Cheng, Shi; Y., Shi, Yuhui","Zhao, Qi (57192871922); Yan, Bai (57192876182); Hu, Taiwei (57566605500); Chen, Xianglong (58151236300); Yang, Jian (56978375100); Cheng, Shi (39461086300); Shi, Yuhui (7404964007)","57192871922; 57192876182; 57566605500; 58151236300; 56978375100; 39461086300; 7404964007","AutoOpt: A General Framework for Automatically Designing Metaheuristic Optimization Algorithms With Diverse Structures","2025","IEEE Transactions on Emerging Topics in Computational Intelligence","","","","","","0","0","10.1109/TETCI.2025.3561629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003965762&doi=10.1109%2FTETCI.2025.3561629&partnerID=40&md5=ac923bacc97c109965a12c33fe002118","Metaheuristics are widely recognized gradient-free solvers to hard problems that do not meet the rigorous mathematical assumptions of conventional solvers. The automated design of metaheuristic algorithms provides an attractive path to relieve manual design effort and gain enhanced performance beyond human-made algorithms. However, the specific algorithm prototype and linear algorithm representation in the current automated design pipeline restrict the design within a fixed algorithm structure, which hinders discovering novelties and diversity across the metaheuristic family. To address this challenge, this paper proposes a general framework, AutoOpt, for automatically designing metaheuristic algorithms with diverse structures. AutoOpt contains three innovations: (i) A general algorithm prototype dedicated to covering the metaheuristic family as widely as possible. It promotes high-quality automated design on different problems by fully discovering potentials and novelties across the family. (ii) A directed acyclic graph algorithm representation to fit the proposed prototype. Its flexibility and evolvability enable discovering various algorithm structures in a single run of design, thus boosting the possibility of finding high-performance algorithms. (iii) A graph representation embedding method offering an alternative compact form of the graph to be manipulated, which ensures AutoOpt's generality. Experiments on numeral functions and real applications validate AutoOpt's efficiency and practicability. © 2025 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Automated Machine Learning; Evolutionary Algorithm; Metaheuristic; Optimization; Cellular Automata; Design For Manufacturability; Flow Graphs; Graphic Methods; Heuristic Algorithms; Heuristic Methods; Learning Algorithms; Optimization Algorithms; Shape Optimization; Automated Algorithm Designs; Automated Design; Automated Machine Learning; Automated Machines; Machine-learning; Meta-heuristics Algorithms; Metaheuristic; Metaheuristic Optimization; Optimisations; Mathematical Programming","Cellular automata; Design for manufacturability; Flow graphs; Graphic methods; Heuristic algorithms; Heuristic methods; Learning algorithms; Optimization algorithms; Shape optimization; Automated algorithm designs; Automated design; Automated machine learning; Automated machines; Machine-learning; Meta-heuristics algorithms; Metaheuristic; Metaheuristic optimization; Optimisations; Mathematical programming","Article","aip","","Scopus","2-s2.0-105003965762"
"Y., Chen, Yijie; K., Zhu, Kexin; Z., Chen, Zhide; C., Feng, Chen; Z., Zhuang, Zhengjie","Chen, Yijie (59739588200); Zhu, Kexin (58717592400); Chen, Zhide (7409486778); Feng, Chen (59595030200); Zhuang, Zhengjie (59738880900)","59739588200; 58717592400; 7409486778; 59595030200; 59738880900","Intelligent Multi-Agent Systems for UAV-Robot Path Optimization via Reflective Evolution","2025","Lecture Notes in Computer Science","15502 LNCS","","","566","577","0","0","10.1007/978-981-96-4207-6_51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002706944&doi=10.1007%2F978-981-96-4207-6_51&partnerID=40&md5=f7421130aa792acaddb37fbd02cefcd7","With the rise of precision agriculture, efficiently identifying fruit tree locations and optimizing operational paths have become increasingly challenging. To address these issues, we developed an integrated path automation system that leverages the collaboration between unmanned aerial vehicles (UAVs) and ground robots. The system captures multi-angle images of fruit trees using UAVs, which are then processed by the Multi-MiniGPT-v2 model, which is an intelligent multi-agent system incorporating MiniGPT-v2 and MetaGPT, to determine tree coordinates and assess fruit ripeness from both top-down and side views. This coordinate data is input into the Adaptive Reflective Evolution (AREvo) model, which utilizes the large model and Reflective Evolution algorithm for automatic path planning and generates optimized robot paths. Experimental results indicate that this method significantly enhances the operational efficiency of orchard robots, improves the accuracy of fruit tree status detection, and reduces costs. This technology alleviates manual labor, boosts agricultural productivity, and optimizes resource utilization, providing strong support for advancing precision agriculture. © 2025 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Multi-agent Systems; Path Planning; Precision Agriculture; Agricultural Robots; Industrial Robots; Intelligent Robots; Motion Planning; Orchards; Robot Programming; Unmanned Aerial Vehicles (uav); Aerial Vehicle; Automated Algorithm Designs; Fruit Trees; Intelligent Multi Agent Systems; Multiagent Systems (mass); Path Optimizations; Precision Agriculture; Robot Path; Tree Location; Vehicle Robots; Fruits","Agricultural robots; Industrial robots; Intelligent robots; Motion planning; Orchards; Robot programming; Unmanned aerial vehicles (UAV); Aerial vehicle; Automated algorithm designs; Fruit trees; Intelligent multi agent systems; Multiagent systems (MASs); Path optimizations; Precision Agriculture; Robot path; Tree location; Vehicle robots; Fruits","Conference paper","Final","","Scopus","2-s2.0-105002706944"
"D.F., Zambrano-Gutierrez, Daniel Fernando; J.M., Cruz-Duarte, Jorge Mario; H., Castañeda, Herman; J.G., Avina-Cervantes, Juan Gabriel","Zambrano-Gutierrez, Daniel Fernando (58088009500); Cruz-Duarte, Jorge Mario (58951312800); Castañeda, Herman (55837496000); Avina-Cervantes, Juan Gabriel (6507093766)","58088009500; 58951312800; 55837496000; 6507093766","Optimization of Adaptive Sliding Mode Controllers Using Customized Metaheuristics in DC-DC Buck-Boost Converters","2024","Mathematics","12","23","3709","","","0","3","10.3390/math12233709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212399053&doi=10.3390%2Fmath12233709&partnerID=40&md5=2bab401b328534b26f3f814e3ead0c0b","Metaheuristics have become popular tools for solving complex optimization problems; however, the overwhelming number of tools and the fact that many are based on metaphors rather than mathematical foundations make it difficult to choose and apply them to real engineering problems. This paper addresses this challenge by automatically designing optimization algorithms using hyper-heuristics as a master tool. Hyper-heuristics produce customized metaheuristics by combining simple heuristics, guiding a population of initially random individuals to a solution that satisfies the design criteria. As a case study, the obtained metaheuristic tunes an Adaptive Sliding Mode Controller to improve the dynamic response of a DC-DC Buck–Boost converter under various operating conditions (such as overshoot and settling time), including nonlinear disturbances. Specifically, our hyper-heuristic obtained a tailored metaheuristic composed of Genetic Crossover- and Swarm Dynamics-type operators. The goal is to build the metaheuristic solver that best fits the problem and thus find the control parameters that satisfy a predefined performance. The numerical results reveal the reliability and potential of the proposed methodology in finding suitable solutions for power converter control design. The system overshoot was reduced from 87.78% to 0.98%, and the settling time was reduced from 31.90 ms to 0.4508 ms. Furthermore, statistical analyses support our conclusions by comparing the custom metaheuristic with recognized methods such as MadDE, L-SHADE, and emerging metaheuristics. The results highlight the generated optimizer’s competitiveness, evidencing the potential of Automated Algorithm Design to develop high-performance solutions without manual intervention. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Control Systems Design; Heuristic-based Tuning; Optimization Methods; Power Electronics","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85212399053"
"L., Ma, Liang; X., Hao, Xingxing; W., Zhou, Wei; Q., He, Qianbao; R., Zhang, Ruibang; L., Chen, Li","Ma, Liang (59262406200); Hao, Xingxing (56765089800); Zhou, Wei (57215192358); He, Qianbao (59262719900); Zhang, Ruibang (59263336900); Chen, Li (57214202539)","59262406200; 56765089800; 57215192358; 59262719900; 59263336900; 57214202539","A hybrid neural combinatorial optimization framework assisted by automated algorithm design","2024","Complex and Intelligent Systems","10","6","","8233","8247","0","0","10.1007/s40747-024-01600-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201425247&doi=10.1007%2Fs40747-024-01600-2&partnerID=40&md5=347a4d2c73016d1c5494f0d191247e62","In recent years, the application of Neural Combinatorial Optimization (NCO) techniques in Combinatorial Optimization (CO) has emerged as a popular and promising research direction. Currently, there are mainly two types of NCO, namely, the Constructive Neural Combinatorial Optimization (CNCO) and the Perturbative Neural Combinatorial Optimization (PNCO). The CNCO generally trains an encoder-decoder model via supervised learning to construct solutions from scratch. It exhibits high speed in construction process, however, it lacks the ability for sustained optimization due to the one-shot mapping, which bounds its potential for application. Instead, the PNCO generally trains neural network models via deep reinforcement learning (DRL) to intelligently select appropriate human-designed heuristics to improve existing solutions. It can achieve high-quality solutions but at the cost of high computational demand. To leverage the strengths of both approaches, we propose to hybrid the CNCO and PNCO by designing a hybrid framework comprising two stages, in which the CNCO is the first stage and the PNCO is the second. Specifically, in the first stage, we utilize the attention model to generate preliminary solutions for given CO instances. In the second stage, we employ DRL to intelligently select and combine appropriate algorithmic components from improvement pool, perturbation pool, and prediction pool to continuously optimize the obtained solutions. Experimental results on synthetic and real Capacitated Vehicle Routing Problems (CVRPs) and Traveling Salesman Problems(TSPs) demonstrate the effectiveness of the proposed hybrid framework with the assistance of automated algorithm design. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Neural Combinatorial Optimization; Reinforcement Learning; Transformer","","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85201425247"
"M.F., Balcan, Maria Florina; D.F., DeBlasio, Dan F.; T.B., Dick, Travis B.; C.L., Kingsford, Carl L.; T.W., Sandholm, Thomas W.; E., Vitercik, Ellen","Balcan, Maria Florina (8954993900); DeBlasio, Dan F. (35104548000); Dick, Travis B. (55921353200); Kingsford, Carl L. (35611336100); Sandholm, Thomas W. (57203083791); Vitercik, Ellen (56829527400)","8954993900; 35104548000; 55921353200; 35611336100; 57203083791; 56829527400","How Much Data Is Sufficient to Learn High-Performing Algorithms?","2024","Journal of the ACM","71","5","32","","","0","1","10.1145/3676278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207804268&doi=10.1145%2F3676278&partnerID=40&md5=52045fd7d0a71607f37190f85c31aedd","Algorithms often have tunable parameters that impact performance metrics such as runtime and solution quality. For many algorithms used in practice, no parameter settings admit meaningful worst-case bounds, so the parameters are made available for the user to tune. Alternatively, parameters may be tuned implicitly within the proof of a worst-case approximation ratio or runtime bound. Worst-case instances, however, may be rare or nonexistent in practice. A growing body of research has demonstrated that a data-driven approach to parameter tuning can lead to significant improvements in performance. This approach uses a training set of problem instances sampled from an unknown, application-specific distribution and returns a parameter setting with strong average performance on the training set. We provide techniques for deriving generalization guarantees that bound the difference between the algorithm's average performance over the training set and its expected performance on the unknown distribution. Our results apply no matter how the parameters are tuned, be it via an automated or manual approach. The challenge is that for many types of algorithms, performance is a volatile function of the parameters: slightly perturbing the parameters can cause a large change in behavior. Prior research [e.g., 12, 16, 20, 62] has proved generalization bounds by employing case-by-case analyses of greedy algorithms, clustering algorithms, integer programming algorithms, and selling mechanisms. We streamline these analyses with a general theorem that applies whenever an algorithm's performance is a piecewise-constant, piecewise-linear, or - more generally - piecewise-structured function of its parameters. Our results, which are tight up to logarithmic factors in the worst case, also imply novel bounds for configuring dynamic programming algorithms from computational biology. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Configuration; Automated Algorithm Design; Computational Biology; Data-driven Algorithm Design; Machine Learning Theory; Dynamic Programming; Integer Linear Programming; Integer Programming; Learning Algorithms; Piecewise Linear Techniques; Algorithm Configurations; Algorithm Design; Automated Algorithm Configuration; Automated Algorithm Designs; Automated Algorithms; Computational Biology; Data-driven Algorithm; Data-driven Algorithm Design; Learning Theory; Machine Learning Theory; Machine-learning; Clustering Algorithms","Dynamic programming; Integer linear programming; Integer programming; Learning algorithms; Piecewise linear techniques; Algorithm configurations; Algorithm design; Automated algorithm configuration; Automated algorithm designs; Automated algorithms; Computational biology; Data-driven algorithm; Data-driven algorithm design; Learning Theory; Machine learning theory; Machine-learning; Clustering algorithms","Article","Final","","Scopus","2-s2.0-85207804268"
"N., Zhu, Ningning; F., Zhao, Fuqing; Y., Yu, Yang; L., Wang, Ling","Zhu, Ningning (55759256800); Zhao, Fuqing (7402049794); Yu, Yang (57189378829); Wang, Ling (55312114400)","55759256800; 7402049794; 57189378829; 55312114400","A hierarchical reinforcement learning-aware hyper-heuristic algorithm with fitness landscape analysis","2024","Swarm and Evolutionary Computation","90","","101669","","","0","4","10.1016/j.swevo.2024.101669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199107210&doi=10.1016%2Fj.swevo.2024.101669&partnerID=40&md5=f6e3f06b0f4386b57eb98a57499e40f8","The automation of meta-heuristic algorithm configuration holds the utmost significance in evolutionary computation. A hierarchical reinforcement learning-aware hyper-heuristic algorithm with fitness landscape analysis (HRLHH) is proposed to flexibly configure the suitable algorithms under various optimization scenarios. Two kinds of fitness landscape analysis techniques improved based on specific problem characteristics construct the state spaces for hierarchical reinforcement learning. Among them, an adaptive classification based on dynamic ruggedness of information entropy is designed to discern the complexity of problems, which serves as the basis for decision-making actions in upper-layer space. Additionally, an online dispersion metric based on knowledge is further presented to distinguish the precise landscape features in lower-layer space. In light of the characteristics of the state spaces, the hierarchical action spaces composed of meta-heuristics with disparate exploration and exploitation are designed, and various action selection strategies are introduced. Taking into account the real-time environment and algorithm evolution behavior, dynamic reward mechanisms based on evolutionary success rate and population convergence rate are utilized to enhance search efficiency. The experimental results on the IEEE Congress on Evolutionary Computation (CEC) 2017, CEC 2014, and large-scale CEC 2013 test suites demonstrate that the proposed HRLHH exhibits superiority in terms of accuracy, stability, and convergence speed, and possesses strong generalization. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Fitness Landscape Analysis; Hierarchical Reinforcement Learning; Hyper-heuristic Algorithm; Meta-heuristic Algorithms; Classification (of Information); Decision Making; Heuristic Algorithms; Learning Algorithms; Reinforcement Learning; Algorithm Configurations; Analysis Techniques; Automated Algorithm Designs; Fitness Landscape Analysis; Hierarchical Reinforcement Learning; Hyper-heuristic Algorithms; Meta-heuristics Algorithms; Optimisations; Specific Problems; State-space; Evolutionary Algorithms","Classification (of information); Decision making; Heuristic algorithms; Learning algorithms; Reinforcement learning; Algorithm configurations; Analysis techniques; Automated algorithm designs; Fitness landscape analysis; Hierarchical reinforcement learning; Hyper-heuristic algorithms; Meta-heuristics algorithms; Optimisations; Specific problems; State-space; Evolutionary algorithms","Article","Final","","Scopus","2-s2.0-85199107210"
"J., Wurth, Jonathan; H., Stegherr, Helena; M., Heider, Michael; J., Hähner, Jörg","Wurth, Jonathan (57684153400); Stegherr, Helena (57220646943); Heider, Michael (57205543317); Hähner, Jörg (20436196300)","57684153400; 57220646943; 57205543317; 20436196300","GRAHF: A Hyper-Heuristic Framework for Evolving Heterogeneous Island Model Topologies","2024","","","","","1054","1063","0","2","10.1145/3638529.3654136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206933689&doi=10.1145%2F3638529.3654136&partnerID=40&md5=5d65fc60fcd09d4ab4129d42859cd718","Practitioners frequently encounter the challenge of selecting the best optimization algorithm from a pool of options. However, why not, rather than selecting a single algorithm, let evolution determine the optimal combination of all algorithms? In this paper, we present an approach to algorithm design inspired by a well-known traditional method for coarse-grained hybridization: the heterogeneous island model. Our hyper-heuristic framework represents island models as graphs and identifies optimal island topologies and parameters for specific sets of problem instances. Since the framework operates at the level of metaheuristic algorithms rather than components and incorporates a configuration mechanism directly into the search, it combines concepts from algorithm design, selection, and configuration. The proposed framework is investigated on 24 training sets of varying difficulty and demonstrates its ability to discover complex hybrids. A post-evaluation on real-world constrained optimization problems shows a significant improvement over the algorithms on their own. These results suggest that it is a promising way to design hybrid metaheuristics with minimal manual intervention, given representative training instances, a set of optimization algorithms, and sufficient computational resources. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Hyper-heuristics; Island Model; Constrained Optimization; Heuristic Algorithms; Topology; Algorithm Design; As Graph; Automated Algorithm Designs; Coarse-grained; Hybridisation; Hyper-heuristics; Island Model; Optimal Combination; Optimization Algorithms; Problem Instances","Constrained optimization; Heuristic algorithms; Topology; Algorithm design; AS graph; Automated algorithm designs; Coarse-grained; Hybridisation; Hyper-heuristics; Island model; Optimal combination; Optimization algorithms; Problem instances","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85206933689"
"P., Guo, Ping; F., Liu, Fei; X., Lin, Xi; Q., Zhao, Qingchuan; Q., Zhang, Qingfu","Guo, Ping (58603651600); Liu, Fei (55559931500); Lin, Xi (57192821375); Zhao, Qingchuan (57194059470); Zhang, Qingfu (7406718367)","58603651600; 55559931500; 57192821375; 57194059470; 7406718367","L-AutoDA: Large Language Models for Automatically Evolving Decision-based Adversarial Attacks","2024","","","","","1846","1854","0","1","10.1145/3638530.3664121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201966666&doi=10.1145%2F3638530.3664121&partnerID=40&md5=dbdc858cf57e73b5e002eba2281a3304","In the rapidly evolving field of machine learning, adversarial attacks pose a significant threat to the robustness and security of models. Amongst these, decision-based attacks are particularly insidious due to their nature of requiring only the model's decision output, which makes them notably challenging to counteract. This paper presents L-AutoDA (Large Language Model-based Automated Decision-based Adversarial Attacks), an innovative methodology that harnesses the generative capabilities of large language models (LLMs) to streamline the creation of such attacks. L-AutoDA employs an evolutionary strategy, where iterative interactions with LLMs lead to the autonomous generation of potent attack algorithms, thereby reducing human intervention. The performance of L-AutoDA was evaluated on the CIFAR-10 dataset, where it demonstrated substantial superiority over existing baseline methods in terms of success rate and computational efficiency. Ultimately, our results highlight the formidable utility of language models in crafting adversarial attacks and reveal promising directions for constructing more resilient AI systems. © 2024 Elsevier B.V., All rights reserved.","Adversarial Attacks; Automated Algorithm Design; Evolutionary Algorithms; Large Language Models; Generative Adversarial Networks; Automated Algorithm Designs; Decision-based; Evolutionary Strategies; Innovative Methodologies; Iterative Interaction; Language Model; Large Language Model; Machine-learning; Model-based Opc; Modeling Decisions; Adversarial Machine Learning","Generative adversarial networks; Automated algorithm designs; Decision-based; Evolutionary strategies; Innovative methodologies; Iterative interaction; Language model; Large language model; Machine-learning; Model-based OPC; Modeling decisions; Adversarial machine learning","Conference paper","Final","All Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85201966666"
"X., Xue, Xingsi","Xue, Xingsi (55585288300)","55585288300","Automatic Knowledge Graph matching via Self-adaptive Designed Genetic Programming","2024","Knowledge-Based Systems","293","","111628","","","0","9","10.1016/j.knosys.2024.111628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188742766&doi=10.1016%2Fj.knosys.2024.111628&partnerID=40&md5=5780b5ce741491b720d1604c2c0d6f99","Knowledge Graph (KG) provides a structured representation of domain knowledge by formally defining entities and their relationships. However, distinct communities tend to employ different terminologies and granularity levels to describe the same entity, leading to the KG heterogeneity issue that hampers their communications. KG matching can identify semantically similar entities in two KGs, which is an effective solution to this problem. Similarity Measures (SMs) are the foundation of the KG matching technique, and due to the complexity of entity heterogeneity, it is necessary to construct a high-level SM by selecting and combining the basic SMs. However, the large number of SMs and their intricate relationships make SM construction an open challenge. Inspired by the success of Evolutionary Algorithms (EA) in addressing the entity matching problem, this work further proposes a novel Self-adaptive Designed Genetic Programming (SDGP) to automatically construct the SM for KG matching. To overcome the drawbacks of the classic EA-based matching methods, a new individual representation and a novel fitness function are proposed to enable SDGP automatically explore the SM selection and combination. Then, a new Adaptive Automatic Design (AAD) method is introduced to adaptively trade off SDGP's exploration and exploitation, which can determine the timing of AAD and efficiently determine the suitable breeding operators and control parameters for SDGP. The experiment uses the Ontology Alignment Evaluation Initiative's Knowledge Graph (KG) data set to test the performance of SDGP. The experimental results show that SDGP can effectively determine high-quality KG alignments, which significantly outperform state-of-the-art KG matching methods. © 2024 Elsevier B.V., All rights reserved.","Automated Algorithm Design; Knowledge Graph Matching; Self-adaptive Designed Genetic Programming; Similarity Measure Construction; Domain Knowledge; Economic And Social Effects; Genetic Algorithms; Knowledge Graph; Statistical Tests; Automated Algorithm Designs; Automatic Design; Domain Knowledge; Granularity Levels; Graph Matchings; Knowledge Graph Matching; Knowledge Graphs; Self-adaptive Designed Genetic Programming; Similarity Measure; Similarity Measure Construction; Genetic Programming","Domain Knowledge; Economic and social effects; Genetic algorithms; Knowledge graph; Statistical tests; Automated algorithm designs; Automatic design; Domain knowledge; Granularity levels; Graph matchings; Knowledge graph matching; Knowledge graphs; Self-adaptive designed genetic programming; Similarity measure; Similarity measure construction; Genetic programming","Article","Final","","Scopus","2-s2.0-85188742766"
